img_id,folder_name,category_id,category_abbre,category_full_name,yolo_labels,places365_label
018797.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points,"person,potted plant",
018798.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points,person,
018799.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes,motorcycle,
018800.jpg,PATTERN,23,PL-Pat,Pattern,,
018801.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes,"orange,vase",
018802.jpg,SCATTER,24,P-Scat,Scatter,"donut,sandwich",
018804.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part,,
018805.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes,"apple,knife,banana",
018806.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes,"person,baseball bat",
018807.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point,bird,
018809.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points,"cup,broccoli,bowl",
018810.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle,"banana,orange",
018812.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part,,
018813.jpg,SCATTER,24,P-Scat,Scatter,"bird,kite",
018816.jpg,PATTERN,23,PL-Pat,Pattern,train,
018817.jpg,PERSPECTIVE,21,S-Per,Perspective,,
018818.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point,giraffe,
018820.jpg,DIFFUSE,20,LS-Dif,Diffuse,,
018821.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point,fire hydrant,
018822.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes,,
018823.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points,"bird,dog",
018824.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT,"clock,bench",
018825.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line,fire hydrant,
018826.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve,clock,
018827.jpg,DENSE,22,PL-Den,Random- Dense,teddy bear,
018828.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,"car,motorcycle",
018830.jpg,SCATTER,24,P-Scat,Scatter,sports ball,
018831.jpg,PATTERN,23,PL-Pat,Pattern,,
018832.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle,,
018833.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line,"refrigerator,potted plant,vase,bowl,bottle",
018834.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle,umbrella,
018835.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve,,
018836.jpg,PATTERN,23,PL-Pat,Pattern,"motorcycle,bicycle",
018837.jpg,DIFFUSE,20,LS-Dif,Diffuse,,
018838.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points,bird,
018839.jpg,PATTERN,23,PL-Pat,Pattern,vase,
018840.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve,,
018841.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle,apple,
018842.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve,vase,
018843.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle,"clock,airplane",
018844.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,cow,
018845.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve,pizza,
018846.jpg,SCATTER,24,P-Scat,Scatter,bowl,
018847.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle,,
018848.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part,,
018849.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle,donut,
018850.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point,"bench,person",
018851.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle,,
018852.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points,bird,
018853.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points,bird,
018854.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points,orange,
018855.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle,"orange,apple",
018856.jpg,PATTERN,23,PL-Pat,Pattern,,
018857.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,vase,
018859.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line,"bottle,vase",
018860.jpg,PATTERN,23,PL-Pat,Pattern,,
018861.jpg,PERSPECTIVE,21,S-Per,Perspective,,
018862.jpg,DIFFUSE,20,LS-Dif,Diffuse,person,
018862.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line,person,
018862.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points,person,
018862.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve,person,
018863.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,,
018864.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points,bird,
018865.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes,person,
018867.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle,,
018868.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve,"bicycle,person",
018869.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,,
018870.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line,person,
018871.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points,"person,baseball glove",
018872.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle,"cake,dining table",
018873.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,kite,
018876.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes,,
018877.jpg,HORI3,9,LS-Hori3,Horizontal Third Part,bird,
018878.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT,dog,
018880.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines,,
018881.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part,,
018882.jpg,SCATTER,24,P-Scat,Scatter,banana,
018883.jpg,DENSE,22,PL-Den,Random- Dense,,
018884.jpg,PATTERN,23,PL-Pat,Pattern,"wine glass,cup,dining table",
018885.jpg,PATTERN,23,PL-Pat,Pattern,bench,
018886.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes,,
018887.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve,,
018888.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve,clock,
018889.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes,person,
018890.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point,,
018891.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points,frisbee,
018893.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT,,
018894.jpg,PERSPECTIVE,21,S-Per,Perspective,,
018895.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT,,
018896.jpg,SCATTER,24,P-Scat,Scatter,,
018897.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve,,
018898.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines,,
018899.jpg,HORI3,9,LS-Hori3,Horizontal Third Part,train,
018900.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve,orange,
018901.jpg,PERSPECTIVE,21,S-Per,Perspective,,
018902.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line,person,
018903.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve,,
018906.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points,,
018907.jpg,DENSE,22,PL-Den,Random- Dense,broccoli,
018908.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points,"cup,spoon",
018909.jpg,PERSPECTIVE,21,S-Per,Perspective,"oven,bottle,sink",
018910.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines,"person,bottle",
018911.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve,orange,
018912.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle,"vase,cup",
018913.jpg,DIFFUSE,20,LS-Dif,Diffuse,,
018914.jpg,DENSE,22,PL-Den,Random- Dense,banana,
018915.jpg,PATTERN,23,PL-Pat,Pattern,chair,
018916.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines,bottle,
018918.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines,"person,tennis racket,sports ball",
018919.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,cat,
018920.jpg,DIFFUSE,20,LS-Dif,Diffuse,,
018921.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes,,
018922.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,"dog,carrot",
018924.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point,sports ball,
018925.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line,"person,skateboard",
018926.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points,bird,
018927.jpg,PATTERN,23,PL-Pat,Pattern,clock,
018930.jpg,PATTERN,23,PL-Pat,Pattern,umbrella,
018931.jpg,HORI3,9,LS-Hori3,Horizontal Third Part,,
018932.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle,,
018933.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve,clock,
018934.jpg,DIFFUSE,20,LS-Dif,Diffuse,,
018935.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve,oven,
018936.jpg,DIFFUSE,20,LS-Dif,Diffuse,,
018937.jpg,PATTERN,23,PL-Pat,Pattern,chair,
018939.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines,person,
018940.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes,,
018941.jpg,PATTERN,23,PL-Pat,Pattern,,
018942.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle,bird,
018943.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points,bird,
018944.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle,,
018945.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT,person,
018946.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle,,
018947.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points,,
018947.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,,
018948.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line,person,
018949.jpg,DENSE,22,PL-Den,Random- Dense,,
018950.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve,apple,
018951.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line,person,
018952.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes,,
018953.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part,cow,
018954.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points,toothbrush,
018955.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes,person,
018956.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines,,
018957.jpg,PERSPECTIVE,21,S-Per,Perspective,train,
018959.jpg,DIFFUSE,20,LS-Dif,Diffuse,umbrella,
018960.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,"person,dog",
018961.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line,person,
018962.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle,kite,
018963.jpg,HORI3,9,LS-Hori3,Horizontal Third Part,,
018964.jpg,DENSE,22,PL-Den,Random- Dense,cake,
018965.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line,,
018966.jpg,DIFFUSE,20,LS-Dif,Diffuse,broccoli,
018968.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part,,
018969.jpg,DIFFUSE,20,LS-Dif,Diffuse,,
018970.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line,,
018971.jpg,PERSPECTIVE,21,S-Per,Perspective,"bench,chair,person",
018972.jpg,SCATTER,24,P-Scat,Scatter,cake,
018973.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle,"cake,bottle",
018974.jpg,PATTERN,23,PL-Pat,Pattern,,
018975.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points,bird,
018976.jpg,DIFFUSE,20,LS-Dif,Diffuse,,
018976.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points,,
018977.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,,
018978.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points,bird,
018979.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve,clock,
018980.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle,,
018981.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve,,
018982.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part,,
018983.jpg,DIFFUSE,20,LS-Dif,Diffuse,clock,
018984.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT,"kite,person",
018985.jpg,PERSPECTIVE,21,S-Per,Perspective,,
018987.jpg,PATTERN,23,PL-Pat,Pattern,,
018988.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,,
018989.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes,person,
018990.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes,,
018991.jpg,SCATTER,24,P-Scat,Scatter,bird,
018992.jpg,SCATTER,24,P-Scat,Scatter,"kite,sports ball",
018993.jpg,SCATTER,24,P-Scat,Scatter,"cell phone,toothbrush",
018994.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT,person,
018995.jpg,PATTERN,23,PL-Pat,Pattern,,
018996.jpg,HORI3,9,LS-Hori3,Horizontal Third Part,,
018997.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines,,
018998.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle,,
018999.jpg,PERSPECTIVE,21,S-Per,Perspective,zebra,
019000.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle,,
019001.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes,"zebra,person",
019002.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part,,
019003.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points,"person,tv",
019004.jpg,DIFFUSE,20,LS-Dif,Diffuse,,
019007.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines,,
019008.jpg,DENSE,22,PL-Den,Random- Dense,,
019011.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle,bird,
019012.jpg,SCATTER,24,P-Scat,Scatter,"cake,donut",
019013.jpg,PATTERN,23,PL-Pat,Pattern,,
019014.jpg,HORI3,9,LS-Hori3,Horizontal Third Part,,
019015.jpg,SCATTER,24,P-Scat,Scatter,bird,
019016.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,,
019017.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes,"orange,apple,banana",
019019.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part,,
019020.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part,,
019021.jpg,DIFFUSE,20,LS-Dif,Diffuse,bench,
019022.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points,"person,bicycle,handbag",
019024.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point,,
019025.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes,,
019026.jpg,PATTERN,23,PL-Pat,Pattern,"chair,toilet",
019027.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points,"airplane,bird",
019028.jpg,DENSE,22,PL-Den,Random- Dense,,
019029.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point,frisbee,
019031.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,bird,
019032.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points,"donut,orange",
019033.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT,horse,
019034.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve,clock,
019035.jpg,DENSE,22,PL-Den,Random- Dense,broccoli,
019036.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle,,
019037.jpg,PERSPECTIVE,21,S-Per,Perspective,,
019038.jpg,PATTERN,23,PL-Pat,Pattern,,
019039.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,"cat,couch",
019042.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines,,
019043.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT,dog,
019044.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle,"vase,cup",
019045.jpg,HORI3,9,LS-Hori3,Horizontal Third Part,person,
019046.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,person,
019047.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve,boat,
019048.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part,"boat,bird,kite",
019049.jpg,SCATTER,24,P-Scat,Scatter,apple,
019050.jpg,HORI3,9,LS-Hori3,Horizontal Third Part,,
019051.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part,,
019052.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes,car,
019053.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point,person,
019054.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle,"orange,apple",
019055.jpg,DIFFUSE,20,LS-Dif,Diffuse,person,
019056.jpg,HORI3,9,LS-Hori3,Horizontal Third Part,,
019057.jpg,SCATTER,24,P-Scat,Scatter,cake,
019059.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines,person,
019060.jpg,PERSPECTIVE,21,S-Per,Perspective,,
019061.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines,"person,cup",
019062.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines,person,
019063.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes,person,
019064.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line,person,
019065.jpg,DENSE,22,PL-Den,Random- Dense,,
019066.jpg,PERSPECTIVE,21,S-Per,Perspective,,
019067.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle,"apple,dining table",
019068.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part,,
019071.jpg,DENSE,22,PL-Den,Random- Dense,,
019072.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT,person,
019073.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve,"orange,dining table,apple",
019074.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT,"person,tv",
019076.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes,potted plant,
019077.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes,"person,backpack,suitcase",
019078.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points,bird,
019079.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points,"bench,person",
019081.jpg,PATTERN,23,PL-Pat,Pattern,,
019082.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT,bird,
019083.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT,"person,bird",
019084.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve,,
019085.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve,bowl,
019086.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT,,
019087.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points,"spoon,cup,bowl",
019088.jpg,DIFFUSE,20,LS-Dif,Diffuse,bird,
019088.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line,bird,
019089.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part,"person,boat",
019090.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve,,
019091.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle,"cake,dining table",
019092.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle,apple,
019093.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points,,
019094.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines,"tie,knife,teddy bear",
019096.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,person,
019097.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point,,
019098.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point,,
019100.jpg,PATTERN,23,PL-Pat,Pattern,,
019101.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle,person,
019103.jpg,SCATTER,24,P-Scat,Scatter,"scissors,book",
019104.jpg,SCATTER,24,P-Scat,Scatter,cell phone,
019105.jpg,DIFFUSE,20,LS-Dif,Diffuse,,
019106.jpg,DENSE,22,PL-Den,Random- Dense,,
019107.jpg,SCATTER,24,P-Scat,Scatter,potted plant,
019108.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT,chair,
019109.jpg,PATTERN,23,PL-Pat,Pattern,snowboard,
019110.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points,orange,
019111.jpg,DIFFUSE,20,LS-Dif,Diffuse,clock,
019111.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points,clock,
019113.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,,
019115.jpg,PERSPECTIVE,21,S-Per,Perspective,,
019116.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,"cell phone,dining table",
019117.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT,person,
019118.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve,truck,
019119.jpg,HORI3,9,LS-Hori3,Horizontal Third Part,bird,
019120.jpg,PERSPECTIVE,21,S-Per,Perspective,"bus,car,truck",
019121.jpg,SCATTER,24,P-Scat,Scatter,,
019122.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes,"person,bottle,couch",
019123.jpg,HORI3,9,LS-Hori3,Horizontal Third Part,person,
019125.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,dog,
019127.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point,person,
019128.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT,bird,
019129.jpg,SCATTER,24,P-Scat,Scatter,,
019130.jpg,HORI3,9,LS-Hori3,Horizontal Third Part,,
019131.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line,bird,
019132.jpg,PATTERN,23,PL-Pat,Pattern,cup,
019133.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line,,
019135.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT,person,
019136.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,"donut,vase",
019137.jpg,SCATTER,24,P-Scat,Scatter,cake,
019139.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle,,
019140.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points,,
019141.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle,orange,
019142.jpg,PERSPECTIVE,21,S-Per,Perspective,,
019143.jpg,HORI3,9,LS-Hori3,Horizontal Third Part,,
019145.jpg,HORI3,9,LS-Hori3,Horizontal Third Part,,
019146.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle,apple,
019148.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle,"airplane,bird",
019149.jpg,PATTERN,23,PL-Pat,Pattern,,
019150.jpg,PATTERN,23,PL-Pat,Pattern,chair,
019152.jpg,PERSPECTIVE,21,S-Per,Perspective,,
019153.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line,,
019154.jpg,PATTERN,23,PL-Pat,Pattern,"car,keyboard,chair",
019155.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,boat,
019156.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve,,
019157.jpg,HORI3,9,LS-Hori3,Horizontal Third Part,,
019158.jpg,PERSPECTIVE,21,S-Per,Perspective,person,
019159.jpg,PERSPECTIVE,21,S-Per,Perspective,bench,
019161.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,vase,
019162.jpg,PERSPECTIVE,21,S-Per,Perspective,"refrigerator,clock",
019163.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,vase,
019164.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points,bird,
019165.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve,,
019166.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line,person,
019167.jpg,PERSPECTIVE,21,S-Per,Perspective,potted plant,
019168.jpg,PERSPECTIVE,21,S-Per,Perspective,traffic light,
019169.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,"dog,chair",
019170.jpg,PATTERN,23,PL-Pat,Pattern,,
019171.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points,bird,
019172.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve,"vase,orange",
019173.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle,,
019175.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points,"bottle,vase",
019176.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line,"elephant,person",
019177.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points,orange,
019178.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve,,
019179.jpg,PATTERN,23,PL-Pat,Pattern,"broccoli,bowl",
019180.jpg,SCATTER,24,P-Scat,Scatter,,
019181.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line,,
019182.jpg,PATTERN,23,PL-Pat,Pattern,suitcase,
019183.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points,"sheep,bird",
019184.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line,,
019185.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points,clock,
019186.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle,"spoon,cake,dining table",
019187.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape,boat,
019188.jpg,DENSE,22,PL-Den,Random- Dense,,
019189.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line,kite,
019190.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part,,
019191.jpg,PATTERN,23,PL-Pat,Pattern,tie,
019192.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points,,
019193.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve,,
019194.jpg,HORI3,9,LS-Hori3,Horizontal Third Part,boat,
019196.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points,apple,
019197.jpg,PERSPECTIVE,21,S-Per,Perspective,,
019198.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part,,
